,logper1,secosw1,sesinw1,logk1,tc1,gamma_j,jit_j,gamma_k,jit_k,gamma_a,jit_a,gamma_m,jit_m,lnprobability
0.159,9.855630824455597,0.8382505168871477,-0.347137866614983,3.6294941013154594,18924.048483469003,-54.533008541090354,2.9430011530037206,-54.1180917015378,2.7740282671653613,-49.38326769228453,3.252618719306566,-21.261967133747017,5.214736726994256,-1143.8975404802604
0.5,10.205815179272452,0.8593912953764566,-0.3172271641241057,3.6440423802529294,18964.654905191113,-52.37819891482009,3.311036295809539,-52.58580582538899,3.3698884430279143,-47.158346442615674,3.686126648002834,-19.17433708960406,5.763070579346275,-1141.0264860660582
0.841,10.66481513069916,0.8812523741315602,-0.2868324120136147,3.659059659876675,19009.331189860197,-50.417838121667984,3.732039565666531,-51.282552828084555,4.137057560245613,-45.15337139649161,4.151991298141857,-17.30520379720523,6.339006861090949,-1138.8400841218968
